"Timestamp","Lamp1","Lamp2","Lamp3","Lux","ColorTemperature","Red","Green","Blue",
1587406853123,254,254,254,57,4180,119,102,89,
1587406883889,254,254,254,57,4102,119,101,87,
1587406914713,254,254,254,55,4058,118,99,85,
1587406945857,254,254,254,53,3978,112,93,78,
1587406976681,254,254,254,53,3931,111,92,76,
1587407008131,254,254,254,53,3978,113,94,79,
1587407039135,254,254,254,53,3967,113,94,79,
1587407069989,254,254,254,51,3918,110,90,75,
1587407100781,254,254,254,51,3856,108,88,72,
1587407131715,254,254,254,49,3805,107,86,70,
1587407162749,254,254,254,46,3767,98,79,63,
1587407193575,254,254,254,48,3854,105,85,70,
1587407224381,254,254,254,49,3815,104,84,68,
1587407255197,254,254,254,46,3801,103,82,67,
1587407285921,254,254,254,48,3772,102,82,66,
1587407316638,254,254,254,46,3732,101,80,64,
1587407347479,254,254,254,46,3717,101,80,64,
1587407378309,254,254,254,45,3701,99,78,62,
1587407409003,254,254,254,45,3644,98,77,60,
1587407439847,254,254,254,43,3627,97,75,59,
1587407470763,254,254,254,42,3592,94,72,56,
1587407501785,254,254,254,45,3603,99,77,60,
1587407532601,254,254,254,44,3585,98,76,59,
1587407563431,254,254,254,45,3544,97,75,57,
1587407594362,254,254,254,44,3526,96,74,56,
1587407625074,254,254,254,44,3507,95,73,55,
1587407656006,254,254,254,43,3488,94,72,54,
1587407686720,254,254,254,43,3469,93,71,53,
1587407717648,254,254,254,42,3469,92,70,52,
1587407748372,254,254,254,40,3428,88,66,48,
1587407779535,254,254,254,39,3386,86,64,46,
1587407813291,254,254,254,37,3469,80,61,45,
1587407844013,174,174,174,20,3606,48,37,30,
1587407874936,174,174,174,18,3423,49,35,28,
1587407905801,174,174,174,17,3442,42,31,24,
1587407936520,174,174,174,18,3469,47,34,27,
1587407967320,174,174,174,18,3382,46,33,25,
1587407998021,174,174,174,18,3340,46,33,25,
1587408028662,174,174,174,18,3340,45,32,24,
1587408059367,174,174,174,18,3340,45,32,24,
1587408090193,174,174,174,18,3386,44,32,24,
1587408121654,174,174,174,18,3342,43,31,23,
1587408152758,174,174,174,19,3386,42,31,22,
1587408183571,174,174,174,18,3342,41,30,21,
1587408214413,174,174,174,18,3342,41,30,21,
1587408246350,174,174,174,18,3296,40,29,20,
1587408277193,174,174,174,17,3247,39,28,19,
1587408308304,174,174,174,16,3247,39,27,19,
1587408338918,174,174,174,17,3247,39,28,19,
1587408369540,174,174,174,17,3247,39,28,19,
1587408400876,174,174,174,17,3247,39,28,19,
1587408432033,174,174,174,17,3195,38,27,18,
1587408462835,174,174,174,17,3195,38,27,18,
1587408494828,174,174,174,17,3195,38,27,18,
1587408527473,174,174,174,17,3195,38,27,18,
1587408560687,174,174,174,17,3195,38,27,18,
1587408592828,174,174,174,16,3141,37,26,17,
1587408625758,174,174,174,16,3141,37,26,17,
1587408657921,174,174,174,16,3141,37,26,17,
1587408689796,174,174,174,16,3084,36,25,16,
1587408721188,174,174,174,16,3084,36,25,16,
1587408753358,174,174,174,16,3141,37,26,17,
1587408786877,174,174,174,16,3084,36,25,16,
1587408821786,174,174,174,17,3084,36,26,16,
1587408855370,174,174,174,17,3084,36,26,16,
1587408888048,174,174,174,17,3084,36,26,16,
1587408921738,174,174,174,17,3084,36,26,16,
1587408955019,174,174,174,16,3084,36,25,16,
1587408987682,174,174,174,16,3084,36,25,16,
1587409023215,174,174,174,16,3084,36,25,16,
1587409056892,174,174,174,16,3084,36,25,16,
1587409092014,174,174,174,16,3084,36,25,16,
1587409125422,174,174,174,16,3084,36,25,16,
1587409159160,174,174,174,16,3084,36,25,16,
1587409193091,174,174,174,17,3023,35,25,15,
1587409225954,174,174,174,16,3084,36,25,16,
1587409259862,174,174,174,16,3084,36,25,16,
1587409292827,174,174,174,16,3084,36,25,16,
1587409326716,174,174,174,16,3084,36,25,16,
1587409357942,174,174,174,16,2978,36,25,15,
1587409390838,174,174,174,16,2978,36,25,15,
1587409424094,174,174,174,16,2978,36,25,15,
1587409458216,174,174,174,16,2978,36,25,15,
1587409491792,174,174,174,16,2978,36,25,15,
1587409526194,174,174,174,16,2978,36,25,15,
1587409560404,174,174,174,16,2978,36,25,15,
1587409591630,174,174,174,16,2978,36,25,15,
1587409623912,174,174,174,16,2978,36,25,15,
1587409656872,174,174,174,16,2978,36,25,15,
1587409689878,174,174,174,15,3023,35,24,15,
1587409720857,174,174,174,15,3023,35,24,15,
1587409752273,174,174,174,16,2978,36,25,15,
1587409783104,174,174,174,16,2978,36,25,15,
1587409814906,174,174,174,15,3023,35,24,15,
1587409848184,174,174,174,16,2915,35,24,14,
1587409880391,174,174,174,15,3023,35,24,15,
1587409914047,174,174,174,15,3023,35,24,15,
1587409946013,174,174,174,15,2959,34,23,14,
1587409978803,174,174,174,15,3023,35,24,15,
1587410010252,174,174,174,15,2959,34,23,14,
1587410043205,174,174,174,15,3023,35,24,15,
1587410074916,174,174,174,15,3023,35,24,15,
1587410106108,174,174,174,15,2959,34,23,14,
1587410137168,174,174,174,15,2959,34,23,14,
1587410168031,174,174,174,15,3023,35,24,15,
1587410200924,174,174,174,15,3023,35,24,15,
1587410234076,174,174,174,15,3023,35,24,15,
1587410267678,174,174,174,15,3023,35,24,15,
1587410300035,174,174,174,15,3023,35,24,15,
1587410332303,174,174,174,15,3023,35,24,15,
1587410364146,174,174,174,15,3071,34,24,15,
1587410396353,174,174,174,14,3098,29,21,13,
1587410429887,174,174,174,15,3071,34,24,15,
1587410461729,174,174,174,15,3071,34,24,15,
1587410495163,174,174,174,15,3071,34,24,15,
1587410527482,174,174,174,15,3071,34,24,15,
1587410560948,174,174,174,15,3071,34,24,15,
1587410592793,174,174,174,16,3132,35,25,16,
1587410624871,174,174,174,15,2959,34,23,14,
1587410658242,174,174,174,13,2988,31,21,13,
1587410690905,174,174,174,15,3071,34,24,15,
1587410722128,174,174,174,15,2959,34,23,14,
1587410752951,174,174,174,15,3007,33,23,14,
1587410785043,174,174,174,15,3007,33,23,14,
1587410817990,174,174,174,16,2959,34,24,14,
1587410852287,174,174,174,15,3007,33,23,14,
1587410884653,174,174,174,15,3007,33,23,14,
1587410915373,174,174,174,15,3007,33,23,14,
1587410946170,174,174,174,15,3007,33,23,14,
1587410976893,174,174,174,15,3071,34,24,15,
1587411007307,174,174,174,14,3111,31,22,14,
1587411040691,174,174,174,14,3111,31,22,14,
1587411071415,174,174,174,15,3007,33,23,14,
1587411103471,174,174,174,15,3007,33,23,14,
1587411134388,174,174,174,15,2959,34,23,14,
1587411166689,174,174,174,15,2959,34,23,14,
1587411198220,174,174,174,15,3071,34,24,15,
1587411229754,174,174,174,15,3007,33,23,14,
1587411261600,174,174,174,16,2959,34,24,14,
1587411294366,174,174,174,15,3007,33,23,14,
1587411325479,174,174,174,15,2959,34,23,14,
1587411356924,174,174,174,15,3007,33,23,14,
1587411388144,174,174,174,16,2959,34,24,14,
1587411418858,174,174,174,15,3071,34,24,15,
1587411449482,174,174,174,13,2988,31,21,13,
1587411480004,174,174,174,15,3023,35,24,15,
1587411510612,174,174,174,15,2959,34,23,14,
1587411541432,174,174,174,16,2915,35,24,14,
1587411571950,174,174,174,16,2959,34,24,14,
1587411602670,174,174,174,15,3023,35,24,15,
1587411633188,174,174,174,15,3023,35,24,15,
1587411663710,174,174,174,15,3023,35,24,15,
1587411694114,174,174,174,15,3023,35,24,15,
1587411724634,174,174,174,15,2959,34,23,14,
1587411755250,174,174,174,16,2959,34,24,14,
1587411785764,174,174,174,15,3023,35,24,15,
1587411816385,174,174,174,15,3023,35,24,15,
1587411846804,174,174,174,15,3023,35,24,15,
1587411877208,174,174,174,15,3007,33,23,14,
1587411907724,174,174,174,16,2959,34,24,14,
1587411938344,174,174,174,15,2988,31,22,13,
1587411969064,174,174,174,17,3023,35,25,15,
1587411999791,174,174,174,16,3190,36,26,17,
1587412030200,174,174,174,14,3111,31,22,14,
1587412060721,0,174,174,11,3296,24,18,12,
1587412092536,0,174,0,12,3137,24,18,11,
1587412127337,0,0,0,0,5201,1,1,1,
1587412158901,0,0,0,0,5201,1,1,1,
1587412193453,0,0,0,0,5201,1,1,1,
1587412226428,0,0,0,1,3296,2,2,1,
1587412262139,0,0,0,0,0,0,0,0,
1587412296462,0,0,0,0,5201,1,1,1,
1587412330346,0,0,0,0,0,0,0,0,
1587412364782,0,0,0,0,5201,1,1,1,
1587412399792,0,0,0,0,0,0,0,0,
1587412430589,0,0,0,0,0,0,0,0,
1587412461206,0,0,0,0,0,0,0,0,
1587412491830,0,0,0,0,0,0,0,0,
1587412522237,0,0,0,0,0,0,0,0,
1587412552754,0,0,0,0,0,0,0,0,
1587412583270,0,0,0,0,0,0,0,0,
1587412613888,0,0,0,0,0,0,0,0,
1587412644314,0,0,0,0,0,0,0,0,
1587412674715,0,0,0,0,0,0,0,0,
1587412705232,0,0,0,0,0,0,0,0,
1587412735644,0,0,0,0,0,0,0,0,
1587412766264,0,0,0,0,0,0,1,1,
1587412796778,0,0,0,0,0,0,0,0,
1587412827934,0,0,0,0,0,0,0,0,
1587412860401,0,0,0,0,0,0,0,0,
1587412891934,0,0,0,0,5201,1,1,1,
1587412924532,0,0,0,1,0,0,1,0,
1587412956538,0,0,0,0,5201,1,1,1,
1587412989326,0,0,0,0,0,0,1,1,
1587413021605,0,0,0,0,5201,1,1,1,
1587413054962,0,0,0,0,0,0,1,1,
1587413086795,0,0,0,1,9011,1,2,2,
1587413121539,0,0,0,2,5201,1,2,1,
1587413153736,0,0,0,0,5201,1,1,1,
1587413187294,0,0,0,0,0,0,1,1,
1587413219730,0,0,0,0,5201,1,1,1,
1587413252368,0,0,0,1,9011,1,2,2,
1587413287066,0,0,0,2,5201,2,3,2,
1587413321395,0,0,0,1,9011,1,2,2,
1587413354997,0,0,0,1,1391,1,1,0,
1587413391441,0,0,0,2,5201,1,2,1,
1587413425051,0,0,0,0,5201,1,1,1,
1587413458226,0,0,0,0,5201,1,1,1,
1587413491284,0,0,0,0,0,0,0,0,
1587413524663,0,0,0,0,0,0,0,0,
1587413560531,0,0,0,0,0,0,0,0,
1587413593697,0,0,0,1,9011,1,2,2,
1587413628315,0,0,0,1,9011,1,2,2,
1587413660792,0,0,0,0,5201,1,1,1,
1587413693104,0,0,0,0,0,0,0,0,
1587413723720,0,0,0,0,0,0,0,0,
1587413754133,0,0,0,0,0,0,0,0,
1587413784780,0,0,0,0,0,0,0,0,
1587413818253,0,0,0,1,0,0,1,0,
1587413850288,0,0,0,0,0,0,0,0,
1587413881962,0,0,0,0,0,0,0,0,
1587413913898,0,0,0,0,0,0,0,0,
1587413946595,0,0,0,0,0,0,0,0,
1587413980258,0,0,0,0,0,0,0,0,
1587414011932,0,0,0,0,0,0,0,0,
1587414045262,0,0,0,0,0,0,0,0,
1587414079184,0,0,0,0,0,0,1,1,
1587414110819,0,0,0,0,0,0,0,0,
1587414145372,0,0,0,0,0,0,0,0,
1587414178422,0,0,0,0,0,0,0,0,
1587414210894,0,0,0,0,0,0,0,0,
1587414243532,0,0,0,0,0,0,0,0,
1587414276298,0,0,0,1,1391,1,1,0,
1587414308783,0,0,0,0,0,0,0,0,
1587414342161,0,0,0,0,0,0,0,0,
1587414374834,0,0,0,0,0,0,0,0,
1587414407054,0,0,0,0,0,0,0,0,
1587414441675,0,0,0,0,0,0,0,0,
1587414473543,0,0,0,0,5201,1,1,1,
1587414505985,0,0,0,0,0,0,0,0,
1587414537636,0,0,0,1,9011,1,2,2,
1587414569467,0,0,0,0,0,0,0,0,
1587414601147,0,0,0,0,3296,2,1,1,
1587414632456,0,0,0,0,0,0,1,1,
1587414663811,0,0,0,0,5201,1,1,1,
1587414694591,0,0,0,0,0,0,0,0,
1587414725550,0,0,0,0,5201,1,1,1,
1587414757320,0,0,0,0,0,0,0,0,
1587414790683,0,0,0,0,0,0,0,0,
1587414822229,0,0,0,0,0,0,0,0,
1587414854153,0,0,0,0,0,0,0,0,
1587414886105,0,0,0,0,0,0,0,0,
1587414917131,0,0,0,0,0,0,0,0,
1587414947525,0,0,0,0,0,0,0,0,
1587414977939,0,0,0,0,0,0,0,0,
1587415008355,0,0,0,0,0,0,0,0,
1587415038767,0,0,0,1,9011,1,2,2,
1587415069613,0,0,0,0,0,0,0,0,
1587415104313,0,0,0,0,0,0,0,0,
1587415136389,0,0,0,0,0,0,0,0,
1587415168858,0,0,0,1,5201,2,2,2,
1587415203887,0,0,0,1,9011,1,2,2,
1587415235779,0,0,0,0,0,0,0,0,
1587415267459,0,0,0,0,5201,1,1,1,
1587415299209,0,0,0,0,5201,1,1,1,
1587415330875,0,0,0,0,0,0,0,0,
1587415362690,0,0,0,0,0,0,0,0,
1587415395559,0,0,0,0,0,0,0,0,
1587415427725,0,0,0,0,0,0,0,0,
1587415462455,0,0,0,0,0,0,0,0,
1587415494045,0,0,0,0,0,0,0,0,
1587415524585,0,0,0,0,0,0,0,0,
1587415555179,0,0,0,0,0,0,0,0,
1587415587031,0,0,0,0,0,0,0,0,
1587415618295,0,0,0,0,0,0,0,0,
1587415650110,0,0,0,0,0,0,0,0,
1587415682505,0,0,0,0,0,0,0,0,
1587415713703,0,0,0,0,0,0,0,0,
1587415745853,0,0,0,0,0,0,0,0,
1587415777847,0,0,0,0,0,0,0,0,
1587415809877,0,0,0,0,0,0,0,0,
1587415841503,0,0,0,0,0,0,0,0,
1587415873399,0,0,0,0,0,0,0,0,
1587415904731,0,0,0,0,0,0,0,0,
1587415936223,0,0,0,0,0,0,0,0,
1587415967861,0,0,0,0,0,0,0,0,
1587415999625,0,0,0,0,0,0,0,0,
1587416031931,0,0,0,0,0,0,0,0,
1587416062579,0,0,0,0,0,0,0,0,
1587416093099,0,0,0,0,0,0,0,0,
1587416123749,0,0,0,0,0,0,0,0,
1587416154545,0,0,0,0,0,0,0,0,
1587416184951,0,0,0,0,0,0,0,0,
1587416215367,0,0,0,0,0,0,0,0,
1587416245783,0,0,0,0,0,0,0,0,
1587416276299,0,0,0,0,0,0,0,0,
1587416306946,0,0,0,0,0,0,0,0,
1587416338711,0,0,0,0,0,0,0,0,
1587416371019,0,0,0,0,0,0,0,0,
1587416403792,0,0,0,0,0,0,0,0,
1587416436147,0,0,0,0,0,0,0,0,
1587416468009,0,0,0,0,0,0,0,0,
1587416500476,0,0,0,0,0,0,0,0,
1587416533340,0,0,0,0,0,0,0,0,
1587416565192,0,0,0,0,0,0,0,0,
1587416597049,0,0,0,0,0,0,0,0,
1587416629651,0,0,0,0,0,0,0,0,
1587416664118,0,0,0,0,0,0,0,0,
1587416695446,0,0,0,0,0,0,0,0,
1587416726668,0,0,0,0,0,0,0,0,
1587416758825,0,0,0,0,0,0,0,0,
1587416789430,0,0,0,0,0,0,0,0,
1587416819850,0,0,0,0,0,0,0,0,
1587416851020,0,0,0,0,0,0,0,0,
1587416883312,0,0,0,0,0,0,0,0,
1587416915106,0,0,0,0,0,0,0,0,
1587416946542,0,0,0,0,0,0,0,0,
1587416979732,0,0,0,0,0,0,0,0,
1587417012814,0,0,0,0,0,0,0,0,
1587417045044,0,0,0,0,0,0,0,0,
1587417076910,0,0,0,0,0,0,0,0,
1587417108968,0,0,0,0,0,0,0,0,
1587417140050,0,0,0,0,0,0,0,0,
1587417171123,0,0,0,0,0,0,0,0,
1587417202642,0,0,0,0,0,0,0,0,
1587417234063,0,0,0,0,0,0,0,0,
1587417265151,0,0,0,0,0,0,0,0,
1587417297794,0,0,0,0,0,0,0,0,
1587417330575,0,0,0,0,0,0,0,0,
1587417362199,0,0,0,0,0,0,0,0,
1587417393716,0,0,0,0,0,0,0,0,
1587417425181,0,0,0,0,0,0,0,0,
1587417456477,0,0,0,0,0,0,0,0,
1587417487309,0,0,0,0,0,0,0,0,
1587417518058,0,0,0,0,0,0,0,0,
1587417548429,0,0,0,0,0,0,0,0,
1587417578847,0,0,0,0,0,0,0,0,
1587417609259,0,0,0,0,0,0,0,0,
1587417639671,0,0,0,0,0,0,0,0,
1587417670130,0,0,0,0,0,0,0,0,
1587417700527,0,0,0,0,0,0,0,0,
1587417731013,0,0,0,0,0,0,0,0,
1587417761529,0,0,0,0,0,0,0,0,
1587417792757,0,0,0,0,0,0,0,0,
1587417824975,0,0,0,0,0,0,0,0,
1587417858717,0,0,0,0,0,0,0,0,
1587417889941,0,0,0,0,0,0,0,0,
1587417920665,0,0,0,0,0,0,0,0,
1587417952217,0,0,0,0,0,0,0,0,
1587417982820,0,0,0,0,0,0,0,0,
1587418016583,0,0,0,0,0,0,0,0,
1587418050287,0,0,0,0,0,0,0,0,
1587418082985,0,0,0,0,0,0,0,0,
1587418116077,0,0,0,0,0,0,0,0,
1587418149773,0,0,0,0,0,0,0,0,
1587418182149,0,0,0,0,0,0,0,0,
1587418213537,0,0,0,0,0,0,0,0,
1587418244885,0,0,0,0,1391,1,0,0,
1587418276145,0,0,0,0,1391,1,0,0,
1587418307975,0,0,0,0,1391,1,0,0,
1587418340032,0,0,0,0,0,0,0,0,
1587418372367,0,0,0,0,0,0,0,0,
1587418402976,0,0,0,0,0,0,0,0,
1587418433393,0,0,0,0,0,0,0,0,
1587418463800,0,0,0,0,0,0,0,0,
1587418494319,0,0,0,0,0,0,0,0,
1587418524735,0,0,0,0,0,0,0,0,
1587418555250,0,0,0,0,0,0,0,0,
1587418585763,0,0,0,0,0,0,0,0,
1587418616279,0,0,0,0,0,0,0,0,
1587418646695,0,0,0,0,0,0,0,0,
1587418677212,0,0,0,0,0,0,0,0,
1587418708155,0,0,0,0,0,0,0,0,
1587418740905,0,0,0,0,0,0,0,0,
1587418773539,0,0,0,0,0,0,0,0,
1587418806443,0,0,0,0,0,0,0,0,
1587418838629,0,0,0,0,0,0,0,0,
1587418870386,0,0,0,0,0,0,0,0,
1587418901991,0,0,0,0,0,0,0,0,
1587418934016,0,0,0,0,0,0,0,0,
1587418966021,0,0,0,0,0,0,0,0,
1587418998971,0,0,0,0,0,0,0,0,
1587419031697,0,0,0,0,0,0,0,0,
1587419064015,0,0,0,0,0,0,0,0,
1587419095836,0,0,0,0,0,0,0,0,
1587419127601,0,0,0,0,0,0,0,0,
1587419159113,0,0,0,0,0,0,0,0,
1587419189730,0,0,0,0,0,0,0,0,
1587419221073,0,0,0,0,0,0,0,0,
1587419251683,0,0,0,0,0,0,0,0,
1587419282199,0,0,0,0,0,0,0,0,
1587419312817,0,0,0,0,0,0,0,0,
1587419343229,0,0,0,0,0,0,0,0,
1587419373745,0,0,0,0,0,0,0,0,
1587419404161,0,0,0,0,0,0,0,0,
1587419434673,0,0,0,0,0,0,0,0,
1587419465190,0,0,0,0,0,0,0,0,
1587419495911,0,0,0,0,0,0,0,0,
1587419526327,0,0,0,0,0,0,0,0,
1587419556839,0,0,0,0,0,0,0,0,
1587419587558,0,0,0,0,0,0,0,0,
1587419618381,0,0,0,0,0,0,0,0,
1587419648900,0,0,0,0,0,0,0,0,
1587419679617,0,0,0,0,0,0,0,0,
1587419710441,0,0,0,0,0,0,0,0,
1587419741368,0,0,0,0,0,0,0,0,
1587419772089,0,0,0,0,0,0,0,0,
1587419803530,0,0,0,0,0,0,0,0,
1587419834655,0,0,0,0,0,0,0,0,
1587419865274,0,0,0,0,0,0,0,0,
1587419895991,0,0,0,0,0,0,0,0,
1587419927223,0,0,0,0,0,0,0,0,
1587419958151,0,0,0,0,0,0,0,0,
1587419988973,0,0,0,0,0,0,0,0,
1587420019899,0,0,0,0,0,0,0,0,
1587420050723,0,0,0,0,0,0,0,0,
1587420081441,0,0,0,0,0,0,0,0,
1587420112266,0,0,0,0,0,0,0,0,
1587420142884,0,0,0,0,0,0,0,0,
1587420173503,0,0,0,0,0,0,0,0,
1587420204123,0,0,0,0,0,0,0,0,
1587420234535,0,0,0,0,0,0,0,0,
1587420265253,0,0,0,0,0,0,0,0,
1587420295575,0,0,0,0,0,0,0,0,
1587420326082,0,0,0,0,0,0,0,0,
1587420356598,0,0,0,0,0,0,0,0,
1587420387215,0,0,0,0,0,0,0,0,
1587420417527,0,0,0,0,0,0,0,0,
1587420448042,0,0,0,0,0,0,0,0,
1587420478560,0,0,0,0,0,0,0,0,
1587420509073,0,0,0,0,0,0,0,0,
1587420539693,0,0,0,0,0,0,0,0,
1587420570105,0,0,0,0,0,0,0,0,
1587420600518,0,0,0,0,0,0,0,0,
1587420631036,0,0,0,0,0,0,0,0,
1587420661448,0,0,0,0,0,0,0,0,
1587420691964,0,0,0,0,0,0,0,0,
1587420722273,0,0,0,0,0,0,0,0,
1587420752790,0,0,0,0,0,0,0,0,
1587420783305,0,0,0,0,0,0,0,0,
1587420813924,0,0,0,0,0,0,0,0,
1587420844439,0,0,0,0,0,0,0,0,
1587420874956,0,0,0,0,0,0,0,0,
1587420905471,0,0,0,0,0,0,0,0,
1587420935883,0,0,0,0,0,0,0,0,
1587420966399,0,0,0,0,0,0,0,0,
1587420996914,0,0,0,0,0,0,0,0,
1587421027329,0,0,0,0,0,0,0,0,
1587421057643,0,0,0,0,0,0,0,0,
1587421088054,0,0,0,0,0,0,0,0,
1587421118569,0,0,0,0,0,0,0,0,
1587421148982,0,0,0,0,0,0,0,0,
1587421179499,0,0,0,0,0,0,0,0,
1587421210015,0,0,0,0,0,0,0,0,
1587421240431,0,0,0,0,0,0,0,0,
1587421270842,0,0,0,0,0,0,0,0,
1587421301253,0,0,0,0,0,0,0,0,
1587421331667,0,0,0,0,0,0,0,0,
1587421362181,0,0,0,0,0,0,0,0,
1587421392701,0,0,0,0,0,0,0,0,
1587421423215,0,0,0,0,0,0,0,0,
1587421453731,0,0,0,0,0,0,0,0,
1587421484247,0,0,0,0,0,0,0,0,
1587421514660,0,0,0,0,0,0,0,0,
1587421545178,0,0,0,0,0,0,0,0,
1587421575591,0,0,0,0,0,0,0,0,
1587421606002,0,0,0,0,0,0,0,0,
1587421636415,0,0,0,0,0,0,0,0,
1587421666829,0,0,0,0,0,0,0,0,
1587421697448,0,0,0,0,0,0,0,0,
1587421727758,0,0,0,0,0,0,0,0,
1587421758178,0,0,0,0,0,0,0,0,
1587421788763,0,0,0,0,0,0,0,0,
1587421819203,0,0,0,0,0,0,0,0,
1587421849615,0,0,0,0,0,0,0,0,
1587421880033,0,0,0,0,0,0,0,0,
1587421910442,0,0,0,0,0,0,0,0,
1587421940982,0,0,0,0,0,0,0,0,
1587421971481,0,0,0,0,0,0,0,0,
1587422001991,0,0,0,0,0,0,0,0,
1587422032616,0,0,0,0,0,0,0,0,
1587422063123,0,0,0,0,0,0,0,0,
1587422093639,0,0,0,0,0,0,0,0,
1587422124053,0,0,0,0,0,0,0,0,
1587422154571,0,0,0,0,0,0,0,0,
1587422184985,0,0,0,0,0,0,0,0,
1587422215398,0,0,0,0,0,0,0,0,
1587422245809,0,0,0,0,0,0,0,0,
1587422276224,0,0,0,0,0,0,0,0,
1587422306843,0,0,0,0,0,0,0,0,
1587422337259,0,0,0,0,0,0,0,0,
1587422367875,0,0,0,0,0,0,0,0,
1587422398512,0,0,0,0,0,0,0,0,
1587422428910,0,0,0,0,0,0,0,0,
1587422459324,0,0,0,0,0,0,0,0,
1587422489733,0,0,0,0,0,0,0,0,
1587422520147,0,0,0,0,0,0,0,0,
1587422550560,0,0,0,0,0,0,0,0,
1587422581076,0,0,0,0,0,0,0,0,
1587422611591,0,0,0,0,0,0,0,0,
1587422642003,0,0,0,0,0,0,0,0,
1587422672417,0,0,0,0,0,0,0,0,
1587422702830,0,0,0,0,0,0,0,0,
1587422733244,0,0,0,0,0,0,0,0,
1587422763759,0,0,0,0,0,0,0,0,
1587422794275,0,0,0,0,0,0,0,0,
1587422824791,0,0,0,0,0,0,0,0,
1587422855205,0,0,0,0,0,0,0,0,
1587422885723,0,0,0,0,0,0,0,0,
1587422916238,0,0,0,0,0,0,0,0,
1587422946655,0,0,0,0,0,0,0,0,
1587422977165,0,0,0,0,0,0,0,0,
1587423007680,0,0,0,0,0,0,0,0,
1587423038094,0,0,0,0,0,0,0,0,
1587423068615,0,0,0,0,0,0,0,0,
1587423099229,0,0,0,0,0,0,0,0,
1587423129642,0,0,0,0,0,0,0,0,
1587423159953,0,0,0,0,0,0,0,0,
1587423190475,0,0,0,0,0,0,0,0,
1587423220882,0,0,0,0,0,0,0,0,
1587423251398,0,0,0,0,0,0,0,0,
1587423281814,0,0,0,0,0,0,0,0,
1587423312328,0,0,0,0,0,0,0,0,
1587423342843,0,0,0,0,0,0,0,0,
1587423373359,0,0,0,0,0,0,0,0,
1587423403770,0,0,0,0,0,0,0,0,
1587423434193,0,0,0,0,0,0,0,0,
1587423464907,0,0,0,0,0,0,0,0,
1587423495421,0,0,0,0,0,0,0,0,
1587423525939,0,0,0,0,0,0,0,0,
1587423556352,0,0,0,0,0,0,0,0,
1587423586764,0,0,0,0,0,0,0,0,
1587423617282,0,0,0,0,0,0,0,0,
1587423647691,0,0,0,0,0,0,0,0,
1587423678209,0,0,0,0,0,0,0,0,
1587423708621,0,0,0,0,0,0,0,0,
1587423739344,0,0,0,0,0,0,0,0,
1587423769858,0,0,0,0,0,0,0,0,
1587423800579,0,0,0,0,0,0,0,0,
1587423830991,0,0,0,0,0,0,0,0,
1587423861403,0,0,0,0,0,0,0,0,
1587423891921,0,0,0,0,0,0,0,0,
1587423922537,0,0,0,0,0,0,0,0,
1587423953259,0,0,0,0,0,0,0,0,
1587423983671,0,0,0,0,0,0,0,0,
1587424014188,0,0,0,0,0,0,0,0,
1587424044805,0,0,0,0,0,0,0,0,
1587424075115,0,0,0,0,0,0,0,0,
1587424105529,0,0,0,0,0,0,0,0,
1587424136045,0,0,0,0,0,0,0,0,
1587424166460,0,0,0,0,0,0,0,0,
1587424196977,0,0,0,0,0,0,0,0,
1587424227388,0,0,0,0,0,0,0,0,
1587424257909,0,0,0,0,0,0,0,0,
1587424288321,0,0,0,0,0,0,0,0,
1587424318831,0,0,0,0,0,0,0,0,
1587424349245,0,0,0,0,0,0,0,0,
1587424379766,0,0,0,0,0,0,0,0,
1587424410175,0,0,0,0,0,0,0,0,
1587424440587,0,0,0,0,0,0,0,0,
1587424471103,0,0,0,0,0,0,0,0,
1587424501621,0,0,0,0,0,0,0,0,
1587424532136,0,0,0,0,0,0,0,0,
1587424562551,0,0,0,0,0,0,0,0,
1587424592964,0,0,0,0,0,0,0,0,
1587424623376,0,0,0,0,0,0,0,0,
1587424653796,0,0,0,0,0,0,0,0,
1587424684305,0,0,0,0,0,0,0,0,
1587424714718,0,0,0,0,0,0,0,0,
1587424745131,0,0,0,0,0,0,0,0,
1587424775545,0,0,0,0,0,0,0,0,
1587424805961,0,0,0,0,0,0,0,0,
1587424836473,0,0,0,0,0,0,0,0,
1587424866999,0,0,0,0,0,0,0,0,
1587424897403,0,0,0,0,0,0,0,0,
1587424928331,0,0,0,0,0,0,0,0,
1587424958845,0,0,0,0,0,0,0,0,
1587424989261,0,0,0,0,0,0,0,0,
1587425019679,0,0,0,0,0,0,0,0,
1587425050107,0,0,0,0,0,0,0,0,
1587425080498,0,0,0,0,0,0,0,0,
1587425111019,0,0,0,0,0,0,0,0,
1587425141427,0,0,0,0,0,0,0,0,
1587425172048,0,0,0,0,0,0,0,0,
1587425202459,0,0,0,0,0,0,0,0,
1587425232975,0,0,0,0,0,0,0,0,
1587425263387,0,0,0,0,0,0,0,0,
1587425293904,0,0,0,0,0,0,0,0,
1587425324420,0,0,0,0,0,0,0,0,
1587425354968,0,0,0,0,0,0,0,0,
1587425385365,0,0,0,0,0,0,0,0,
1587425415867,0,0,0,0,0,0,0,0,
1587425446485,0,0,0,0,0,0,0,0,
1587425476896,0,0,0,0,0,0,0,0,
1587425507307,0,0,0,0,0,0,0,0,
1587425537725,0,0,0,0,0,0,0,0,
1587425568339,0,0,0,0,0,0,0,0,
