Timestamp,ColorTemperature,Red,Green,Blue,IR,Movement,Lux
2020-02-23 09:27:20,1391,0,0,0,0,0,0
2020-02-23 09:27:36,1391,0,0,0,0,0,0
2020-02-23 09:27:52,1391,0,0,0,0,0,0
2020-02-23 09:28:08,1391,0,0,0,0,0,0
2020-02-23 09:28:24,1391,0,0,0,0,0,0
2020-02-23 09:28:40,1391,0,0,0,0,0,0
2020-02-23 09:28:56,1391,0,0,0,0,0,0
2020-02-23 09:29:12,1391,0,0,0,0,0,0
2020-02-23 09:29:28,1391,0,0,0,0,0,0
2020-02-23 09:29:44,1391,0,0,0,0,0,0
2020-02-23 09:30:00,1391,0,0,0,0,0,0
2020-02-23 09:30:15,1391,0,0,0,0,0,0
2020-02-23 09:30:31,1391,0,0,0,0,0,0
2020-02-23 09:30:47,1391,0,0,0,0,0,0
2020-02-23 09:31:03,1391,0,0,0,0,0,0
2020-02-23 09:31:19,1391,0,0,0,0,0,0
2020-02-23 09:31:35,1391,0,0,0,0,0,0
2020-02-23 09:31:51,1391,0,0,0,0,0,0
2020-02-23 09:32:07,1391,0,0,0,0,0,0
2020-02-23 09:32:23,1391,0,0,0,0,0,0
2020-02-23 09:32:39,1391,0,0,0,0,0,0
2020-02-23 09:32:55,1391,0,0,0,0,0,0
2020-02-23 09:33:11,1391,0,0,0,0,0,0
2020-02-23 09:33:27,1391,0,0,0,0,0,0
2020-02-23 09:33:43,1391,0,0,0,0,0,0
2020-02-23 09:33:59,1391,0,0,0,0,0,0
2020-02-23 09:34:15,1391,0,0,0,0,0,0
2020-02-23 09:34:31,1391,0,0,0,0,0,0
2020-02-23 09:34:47,1391,0,0,0,0,0,0
2020-02-23 09:35:02,1391,0,0,0,0,0,0
2020-02-23 09:35:18,1391,0,0,0,0,0,0
2020-02-23 09:35:34,1391,0,0,0,0,0,0
2020-02-23 09:35:50,1391,0,0,0,0,0,0
2020-02-23 09:36:06,1391,0,0,0,0,0,0
2020-02-23 09:36:22,1391,0,0,0,0,0,0
2020-02-23 09:36:38,1391,0,0,0,0,0,0
2020-02-23 09:36:54,1391,0,0,0,0,0,0
2020-02-23 09:37:10,1391,0,0,0,0,0,0
2020-02-23 09:37:26,1391,0,0,0,0,0,0
2020-02-23 09:37:42,1391,0,0,0,0,0,0
2020-02-23 09:37:58,1391,0,0,0,0,0,0
2020-02-23 09:38:14,1391,0,0,0,0,0,0
2020-02-23 09:38:30,1391,0,0,0,0,0,0
2020-02-23 09:38:46,1391,0,0,0,0,0,0
2020-02-23 09:39:02,1391,0,0,0,0,0,0
2020-02-23 09:39:18,1391,0,0,0,0,0,0
2020-02-23 09:39:33,1391,0,0,0,0,0,0
2020-02-23 09:39:49,1391,0,0,0,0,0,0
2020-02-23 09:40:05,1391,0,0,0,0,0,0
2020-02-23 09:40:21,1391,0,0,0,0,0,0
2020-02-23 09:40:37,1391,0,0,0,0,0,0
2020-02-23 09:40:53,1391,0,0,0,0,0,0
2020-02-23 09:41:09,1391,0,0,0,0,0,0
2020-02-23 09:41:25,1391,0,0,0,0,0,0
2020-02-23 09:41:41,1391,0,0,0,0,0,0
2020-02-23 09:41:57,1391,0,0,0,0,0,0
2020-02-23 09:42:13,1391,0,0,0,0,0,0
2020-02-23 09:42:29,1391,0,0,0,0,0,0
2020-02-23 09:42:45,1391,0,0,0,0,0,0
2020-02-23 09:43:01,1391,0,0,0,0,0,0
2020-02-23 09:43:17,1391,0,0,0,0,0,0
2020-02-23 09:43:33,1391,0,0,0,0,0,0
2020-02-23 09:43:49,1391,0,0,0,0,0,0
2020-02-23 09:44:05,1391,0,0,0,0,0,0
2020-02-23 09:44:20,1391,0,0,0,0,0,0
2020-02-23 09:44:36,1391,0,0,0,0,0,0
2020-02-23 09:44:52,1391,0,0,0,0,0,0
2020-02-23 09:45:08,1391,0,0,0,0,0,0
2020-02-23 09:45:24,1391,0,0,0,0,0,0
2020-02-23 09:45:40,1391,0,0,0,0,0,0
2020-02-23 09:45:56,1391,0,0,0,0,0,0
2020-02-23 09:46:12,1391,0,0,0,0,0,0
2020-02-23 09:46:28,1391,0,0,0,0,0,0
2020-02-23 09:46:44,1391,0,0,0,0,0,0
2020-02-23 09:47:00,1391,0,0,0,0,0,0
2020-02-23 09:47:16,1391,0,0,0,0,0,0
2020-02-23 09:47:32,1391,0,0,0,0,0,0
2020-02-23 09:47:48,1391,0,0,0,0,0,0
2020-02-23 09:48:04,1391,0,0,0,0,0,0
2020-02-23 09:48:20,1391,0,0,0,0,0,0
2020-02-23 09:48:36,1391,0,0,0,0,0,0
2020-02-23 09:48:51,1391,0,0,0,0,0,0
2020-02-23 09:49:07,1391,0,0,0,0,0,0
2020-02-23 09:49:23,1391,0,0,0,0,0,0
2020-02-23 09:49:39,1391,0,0,0,0,0,0
2020-02-23 09:49:55,1391,0,0,0,0,0,0
2020-02-23 09:50:11,1391,0,0,0,0,0,0
2020-02-23 09:50:27,1391,0,0,0,0,0,0
2020-02-23 09:50:43,1391,0,0,0,0,0,0
2020-02-23 09:50:59,1391,0,0,0,0,0,0
2020-02-23 09:51:15,1391,0,0,0,0,0,0
2020-02-23 09:51:31,1391,0,0,0,0,0,0
2020-02-23 09:51:47,1391,0,0,0,0,0,0
2020-02-23 09:52:03,1391,0,0,0,0,0,0
2020-02-23 09:52:19,1391,0,0,0,0,0,0
2020-02-23 09:52:35,1391,0,0,0,0,0,0
2020-02-23 09:52:51,1391,0,0,0,0,0,0
2020-02-23 09:53:07,1391,0,0,0,0,0,0
2020-02-23 09:53:23,1391,0,0,0,0,0,0
2020-02-23 09:53:39,1391,0,0,0,0,0,0
2020-02-23 09:53:54,1391,0,0,0,0,0,0
2020-02-23 09:54:10,1391,0,0,0,0,0,0
2020-02-23 09:54:26,1391,0,0,0,0,0,0
2020-02-23 09:54:42,1391,0,0,0,0,0,0
2020-02-23 09:54:58,1391,0,0,0,0,0,0
2020-02-23 09:55:14,1391,0,0,0,0,0,0
2020-02-23 09:55:30,1391,0,0,0,0,0,0
2020-02-23 09:55:46,1391,0,0,0,0,0,0
2020-02-23 09:56:02,1391,0,0,0,0,0,0
2020-02-23 09:56:18,1391,0,0,0,0,0,0
2020-02-23 09:56:34,1391,0,0,0,0,0,0
2020-02-23 09:56:50,1391,0,0,0,0,0,0
2020-02-23 09:57:06,1391,0,0,0,0,0,0
2020-02-23 09:57:22,1391,0,0,0,0,0,0
2020-02-23 09:57:38,1391,0,0,0,0,0,0
2020-02-23 09:57:54,1391,0,0,0,0,0,0
2020-02-23 09:58:10,1391,0,0,0,0,0,0
2020-02-23 09:58:26,1391,0,0,0,0,0,0
2020-02-23 09:58:42,1391,0,0,0,0,0,0
2020-02-23 09:58:57,1391,0,0,0,0,0,0
2020-02-23 09:59:13,1391,0,0,0,0,0,0
2020-02-23 09:59:29,1391,0,0,0,0,0,0
2020-02-23 09:59:45,1391,0,0,0,0,0,0
2020-02-23 10:00:01,1391,0,0,0,0,0,0
2020-02-23 10:00:17,1391,0,0,0,0,0,0
2020-02-23 10:00:33,1391,0,0,0,0,0,0
2020-02-23 10:00:49,1391,0,0,0,0,0,0
2020-02-23 10:01:05,1391,0,0,0,0,0,0
2020-02-23 10:01:21,1391,0,0,0,0,0,0
2020-02-23 10:01:37,1391,0,0,0,0,0,0
2020-02-23 10:01:53,1391,0,0,0,0,0,0
2020-02-23 10:02:09,1391,0,0,0,0,0,0
2020-02-23 10:02:25,1391,0,0,0,0,0,0
2020-02-23 10:02:41,1391,0,0,0,0,0,0
2020-02-23 10:02:57,1391,0,0,0,0,0,0
2020-02-23 10:03:13,1391,0,0,0,0,0,0
2020-02-23 10:03:29,1391,0,0,0,0,0,0
2020-02-23 10:03:45,1391,0,0,0,0,0,0
2020-02-23 10:04:01,1391,0,0,0,0,0,0
2020-02-23 10:04:16,1391,0,0,0,0,0,0
2020-02-23 10:04:32,1391,0,0,0,0,0,0
2020-02-23 10:04:48,1391,0,0,0,0,0,0
2020-02-23 10:05:04,1391,0,0,0,0,0,0
2020-02-23 10:05:20,1391,0,0,0,0,0,0
2020-02-23 10:05:36,1391,0,0,0,0,0,0
2020-02-23 10:05:52,1391,0,0,0,0,0,0
2020-02-23 10:06:08,1391,0,0,0,0,0,0
2020-02-23 10:06:24,1391,0,0,0,0,0,0
2020-02-23 10:06:40,1391,0,0,0,0,0,0
2020-02-23 10:06:56,1391,0,0,0,0,0,0
2020-02-23 10:07:12,1391,0,0,0,0,0,0
2020-02-23 10:07:28,1391,0,0,0,0,0,0
2020-02-23 10:07:44,1391,0,0,0,0,0,0
2020-02-23 10:08:00,1391,0,0,0,0,0,0
2020-02-23 10:08:16,1391,0,0,0,0,0,0
2020-02-23 10:08:32,1391,0,0,0,0,0,0
2020-02-23 10:08:48,1391,0,0,0,0,0,0
2020-02-23 10:09:04,1391,0,0,0,0,0,0
2020-02-23 10:09:19,1391,0,0,0,0,0,0
2020-02-23 10:09:35,1391,0,0,0,0,0,0
2020-02-23 10:09:51,1391,0,0,0,0,0,0
2020-02-23 10:10:07,1391,0,0,0,0,0,0
2020-02-23 10:10:23,1391,0,0,0,0,0,0
2020-02-23 10:10:39,1391,0,0,0,0,0,0
2020-02-23 10:10:55,1391,0,0,0,0,0,0
2020-02-23 10:11:11,1391,0,0,0,0,0,0
2020-02-23 10:11:27,1391,0,0,0,0,0,0
2020-02-23 10:11:43,1391,0,0,0,0,0,0
2020-02-23 10:11:59,1391,0,0,0,0,0,0
2020-02-23 10:12:15,1391,0,0,0,0,0,0
2020-02-23 10:12:31,1391,0,0,0,0,0,0
2020-02-23 10:12:47,1391,0,0,0,0,0,0
2020-02-23 10:13:03,1391,0,0,0,0,0,0
2020-02-23 10:13:19,1391,0,0,0,0,0,0
2020-02-23 10:13:35,1391,0,0,0,0,0,0
2020-02-23 10:13:51,1391,0,0,0,0,0,0
2020-02-23 10:14:07,1391,0,0,0,0,0,0
2020-02-23 10:14:23,1391,0,0,0,0,0,0
2020-02-23 10:14:38,1391,0,0,0,0,0,0
2020-02-23 10:14:54,1391,0,0,0,0,0,0
2020-02-23 10:15:10,1391,0,0,0,0,0,0
2020-02-23 10:15:26,1391,0,0,0,0,0,0
2020-02-23 10:15:42,1391,0,0,0,0,0,0
2020-02-23 10:15:58,1391,0,0,0,0,0,0
2020-02-23 10:16:14,1391,0,0,0,0,0,0
2020-02-23 10:16:30,1391,0,0,0,0,0,0
2020-02-23 10:16:46,1391,0,0,0,0,0,0
2020-02-23 10:17:02,1391,0,0,0,0,0,0
2020-02-23 10:17:18,1391,0,0,0,0,0,0
2020-02-23 10:17:34,1391,0,0,0,0,0,0
2020-02-23 10:17:50,1391,0,0,0,0,0,0
2020-02-23 10:18:06,1391,0,0,0,0,0,0
2020-02-23 10:18:22,1391,0,0,0,0,0,0
2020-02-23 10:18:38,1391,0,0,0,0,0,0
2020-02-23 10:18:54,1391,0,0,0,0,0,0
2020-02-23 10:19:10,1391,0,0,0,0,0,0
2020-02-23 10:19:26,1391,0,0,0,0,0,0
2020-02-23 10:19:41,1391,0,0,0,0,0,0
2020-02-23 10:19:57,1391,0,0,0,0,0,0
2020-02-23 10:20:13,1391,0,0,0,0,0,0
2020-02-23 10:20:29,1391,0,0,0,0,0,0
2020-02-23 10:20:45,1391,0,0,0,0,0,0
2020-02-23 10:21:01,1391,0,0,0,0,0,0
2020-02-23 10:21:17,1391,0,0,0,0,0,0
2020-02-23 10:21:33,1391,0,0,0,0,0,0
2020-02-23 10:21:49,1391,0,0,0,0,0,0
2020-02-23 10:22:05,1391,0,0,0,0,0,0
2020-02-23 10:22:20,1391,0,0,0,0,0,0
2020-02-23 10:22:36,1391,0,0,0,0,0,0
2020-02-23 10:22:52,1391,0,0,0,0,0,0
2020-02-23 10:23:08,1391,0,0,0,0,0,0
2020-02-23 10:23:24,1391,0,0,0,0,0,0
2020-02-23 10:23:40,1391,0,0,0,0,0,0
2020-02-23 10:23:56,1391,0,0,0,0,0,0
2020-02-23 10:24:12,1391,0,0,0,0,0,0
2020-02-23 10:24:28,1391,0,0,0,0,0,0
2020-02-23 10:24:44,1391,0,0,0,0,0,0
2020-02-23 10:24:59,1391,0,0,0,0,0,0
2020-02-23 10:25:15,1391,0,0,0,0,0,0
2020-02-23 10:25:31,1391,0,0,0,0,0,0
2020-02-23 10:25:47,1391,0,0,0,0,0,0
2020-02-23 10:26:03,1391,0,0,0,0,0,0
2020-02-23 10:26:19,1391,0,0,0,0,0,0
2020-02-23 10:26:35,1391,0,0,0,0,0,0
2020-02-23 10:26:51,1391,0,0,0,0,0,0
2020-02-23 10:27:07,1391,0,0,0,0,0,0
2020-02-23 10:27:23,1391,0,0,0,0,0,0
2020-02-23 10:27:38,1391,0,0,0,0,0,0
2020-02-23 10:27:54,1391,0,0,0,0,0,0
2020-02-23 10:28:10,1391,0,0,0,0,0,0
2020-02-23 10:28:26,1391,0,0,0,0,0,0
2020-02-23 10:28:42,1391,0,0,0,0,0,0
2020-02-23 10:28:58,1391,0,0,0,0,0,0
2020-02-23 10:29:14,1391,0,0,0,0,0,0
2020-02-23 10:29:30,1391,0,0,0,0,0,0
2020-02-23 10:29:46,1391,0,0,0,0,0,0
2020-02-23 10:30:01,1391,0,0,0,0,0,0
2020-02-23 10:30:17,1391,0,0,0,0,0,0
2020-02-23 10:30:33,1391,0,0,0,0,0,0
2020-02-23 10:30:49,1391,0,0,0,0,0,0
2020-02-23 10:31:05,1391,0,0,0,0,0,0
2020-02-23 10:31:21,1391,0,0,0,0,0,0
2020-02-23 10:31:37,1391,0,0,0,0,0,0
2020-02-23 10:31:53,1391,0,0,0,0,0,0
2020-02-23 10:32:09,1391,0,0,0,0,0,0
2020-02-23 10:32:25,1391,0,0,0,0,0,0
2020-02-23 10:32:40,1391,0,0,0,0,0,0
2020-02-23 10:32:56,1391,0,0,0,0,0,0
2020-02-23 10:33:12,1391,0,0,0,0,0,0
2020-02-23 10:33:28,1391,0,0,0,0,0,0
2020-02-23 10:33:44,1391,0,0,0,0,0,0
2020-02-23 10:34:00,1391,0,0,0,0,0,0
2020-02-23 10:34:16,1391,0,0,0,0,0,0
2020-02-23 10:34:32,1391,0,0,0,0,0,0
2020-02-23 10:34:48,1391,0,0,0,0,0,0
2020-02-23 10:35:04,1391,0,0,0,0,0,0
2020-02-23 10:35:19,1391,0,0,0,0,0,0
2020-02-23 10:35:35,1391,0,0,0,0,0,0
2020-02-23 10:35:51,1391,0,0,0,0,0,0
2020-02-23 10:36:07,1391,0,0,0,0,0,0
2020-02-23 10:36:23,1391,0,0,0,0,0,0
2020-02-23 10:36:39,1391,0,0,0,0,0,0
2020-02-23 10:36:55,1391,0,0,0,0,0,0
2020-02-23 10:37:11,1391,0,0,0,0,0,0
2020-02-23 10:37:27,1391,0,0,0,0,0,0
2020-02-23 10:37:42,1391,0,0,0,0,0,0
2020-02-23 10:37:58,1391,0,0,0,0,0,0
2020-02-23 10:38:14,1391,0,0,0,0,0,0
2020-02-23 10:38:30,1391,0,0,0,0,0,0
2020-02-23 10:38:46,1391,0,0,0,0,0,0
2020-02-23 10:39:02,1391,0,0,0,0,0,0
2020-02-23 10:39:18,1391,0,0,0,0,0,0
2020-02-23 10:39:34,1391,0,0,0,0,0,0
2020-02-23 10:39:50,1391,0,0,0,0,0,0
2020-02-23 10:40:06,1391,0,0,0,0,0,0
2020-02-23 10:40:21,1391,0,0,0,0,0,0
2020-02-23 10:40:37,1391,0,0,0,0,0,0
2020-02-23 10:40:53,1391,0,0,0,0,0,0
2020-02-23 10:41:09,1391,0,0,0,0,0,0
2020-02-23 10:41:25,1391,0,0,0,0,0,0
2020-02-23 10:41:41,1391,0,0,0,0,0,0
2020-02-23 10:41:57,1391,0,0,0,0,0,0
2020-02-23 10:42:13,1391,0,0,0,0,0,0
2020-02-23 10:42:29,1391,0,0,0,0,0,0
2020-02-23 10:42:44,1391,0,0,0,0,0,0
2020-02-23 10:43:00,1391,0,0,0,0,0,0
2020-02-23 10:43:16,1391,0,0,0,0,0,0
2020-02-23 10:43:32,1391,0,0,0,0,0,0
2020-02-23 10:43:48,1391,0,0,0,0,0,0
2020-02-23 10:44:04,1391,0,0,0,0,0,0
2020-02-23 10:44:20,1391,0,0,0,0,0,0
2020-02-23 10:44:36,1391,0,0,0,0,0,0
2020-02-23 10:44:52,1391,0,0,0,0,0,0
2020-02-23 10:45:08,1391,0,0,0,0,0,0
2020-02-23 10:45:23,1391,0,0,0,0,0,0
2020-02-23 10:45:39,1391,0,0,0,0,0,0
2020-02-23 10:45:55,1391,0,0,0,0,0,0
2020-02-23 10:46:11,1391,0,0,0,0,0,0
2020-02-23 10:46:27,1391,0,0,0,0,0,0
2020-02-23 10:46:43,1391,0,0,0,0,0,0
2020-02-23 10:46:59,1391,0,0,0,0,0,0
2020-02-23 10:47:15,1391,0,0,0,0,0,0
2020-02-23 10:47:31,1391,0,0,0,0,0,0
2020-02-23 10:47:47,1391,0,0,0,0,0,0
2020-02-23 10:48:02,1391,0,0,0,0,0,0
2020-02-23 10:48:18,1391,0,0,0,0,0,0
2020-02-23 10:48:34,1391,0,0,0,0,0,0
2020-02-23 10:48:50,1391,0,0,0,0,0,0
2020-02-23 10:49:06,1391,0,0,0,0,0,0
2020-02-23 10:49:22,1391,0,0,0,0,0,0
2020-02-23 10:49:38,1391,0,0,0,0,0,0
2020-02-23 10:49:54,1391,0,0,0,0,0,0
2020-02-23 10:50:10,1391,0,0,0,0,0,0
2020-02-23 10:50:26,1391,0,0,0,0,0,0
2020-02-23 10:50:42,1391,0,0,0,0,0,0
2020-02-23 10:50:58,1391,0,0,0,0,0,0
2020-02-23 10:51:14,1391,0,0,0,0,0,0
2020-02-23 10:51:30,1391,0,0,0,0,0,0
2020-02-23 10:51:46,1391,0,0,0,0,0,0
2020-02-23 10:52:02,1391,0,0,0,0,0,0
2020-02-23 10:52:18,1391,0,0,0,0,0,0
2020-02-23 10:52:34,1391,0,0,0,0,0,0
2020-02-23 10:52:50,1391,0,0,0,0,0,0
2020-02-23 10:53:06,1391,0,0,0,0,0,0
2020-02-23 10:53:22,1391,0,0,0,0,0,0
2020-02-23 10:53:38,1391,0,0,0,0,0,0
2020-02-23 10:53:54,1391,0,0,0,0,0,0
2020-02-23 10:54:10,1391,0,0,0,0,0,0
2020-02-23 10:54:26,1391,0,0,0,0,0,0
2020-02-23 10:54:42,1391,0,0,0,0,0,0
2020-02-23 10:54:58,1391,0,0,0,0,0,0
2020-02-23 10:55:14,1391,0,0,0,0,0,0
2020-02-23 10:55:30,1391,0,0,0,0,0,0
2020-02-23 10:55:46,1391,0,0,0,0,0,0
2020-02-23 10:56:02,1391,0,0,0,0,0,0
2020-02-23 10:56:18,1391,0,0,0,0,0,0
2020-02-23 10:56:34,1391,0,0,0,0,0,0
2020-02-23 10:56:50,1391,0,0,0,0,0,0
2020-02-23 10:57:06,1391,0,0,0,0,0,0
2020-02-23 10:57:22,1391,0,0,0,0,0,0
2020-02-23 10:57:38,1391,0,0,0,0,0,0
2020-02-23 10:57:54,1391,0,0,0,0,0,0
2020-02-23 10:58:10,1391,0,0,0,0,0,0
2020-02-23 10:58:26,1391,0,0,0,0,0,0
2020-02-23 10:58:42,1391,0,0,0,0,0,0
2020-02-23 10:58:58,1391,0,0,0,0,0,0
2020-02-23 10:59:14,1391,0,0,0,0,0,0
2020-02-23 10:59:30,1391,0,0,0,0,0,0
2020-02-23 10:59:46,1391,0,0,0,0,0,0
2020-02-23 11:00:02,1391,0,0,0,0,0,0
2020-02-23 11:00:18,1391,0,0,0,0,0,0
2020-02-23 11:00:34,1391,0,0,0,0,0,0
2020-02-23 11:00:50,1391,0,0,0,0,0,0
2020-02-23 11:01:06,1391,0,0,0,0,0,0
2020-02-23 11:01:22,1391,0,0,0,0,0,0
2020-02-23 11:01:38,1391,0,0,0,0,0,0
2020-02-23 11:01:54,1391,0,0,0,0,0,0
2020-02-23 11:02:10,1391,0,0,0,0,0,0
2020-02-23 11:02:26,1391,0,0,0,0,0,0
2020-02-23 11:02:42,1391,0,0,0,0,0,0
2020-02-23 11:02:58,1391,0,0,0,0,0,0
2020-02-23 11:03:14,1391,0,0,0,0,0,0
2020-02-23 11:03:30,1391,0,0,0,0,0,0
2020-02-23 11:03:46,1391,0,0,0,0,0,0
2020-02-23 11:04:02,1391,0,0,0,0,0,0
2020-02-23 11:04:18,1391,0,0,0,0,0,0
2020-02-23 11:04:35,1391,0,0,0,0,0,0
2020-02-23 11:04:51,1391,0,0,0,0,0,0
2020-02-23 11:05:07,1391,0,0,0,0,0,0
2020-02-23 11:05:23,1391,0,0,0,0,0,0
2020-02-23 11:05:39,1391,0,0,0,0,0,0
2020-02-23 11:05:55,1391,0,0,0,0,0,0
2020-02-23 11:06:11,1391,0,0,0,0,0,0
2020-02-23 11:06:27,1391,0,0,0,0,0,0
2020-02-23 11:06:43,1391,0,0,0,0,0,0
2020-02-23 11:06:59,1391,0,0,0,0,0,0
2020-02-23 11:07:15,1391,0,0,0,0,0,0
2020-02-23 11:07:31,1391,0,0,0,0,0,0
2020-02-23 11:07:47,1391,0,0,0,0,0,0
2020-02-23 11:08:03,1391,0,0,0,0,0,0
2020-02-23 11:08:19,1391,0,0,0,0,0,0
2020-02-23 11:08:35,1391,0,0,0,0,0,0
2020-02-23 11:08:51,1391,0,0,0,0,0,0
2020-02-23 11:09:07,1391,0,0,0,0,0,0
2020-02-23 11:09:23,1391,0,0,0,0,0,0
2020-02-23 11:09:39,1391,0,0,0,0,0,0
2020-02-23 11:09:55,1391,0,0,0,0,0,0
2020-02-23 11:10:11,1391,0,0,0,0,0,0
2020-02-23 11:10:27,1391,0,0,0,0,0,0
2020-02-23 11:10:43,1391,0,0,0,0,0,0
2020-02-23 11:10:59,1391,0,0,0,0,0,0
2020-02-23 11:11:15,1391,0,0,0,0,0,0
2020-02-23 11:11:31,1391,0,0,0,0,0,0
2020-02-23 11:11:47,1391,0,0,0,0,0,0
2020-02-23 11:12:03,1391,0,0,0,0,0,0
2020-02-23 11:12:19,1391,0,0,0,0,0,0
2020-02-23 11:12:35,1391,0,0,0,0,0,0
2020-02-23 11:12:51,1391,0,0,0,0,0,0
2020-02-23 11:13:07,1391,0,0,0,0,0,0
2020-02-23 11:13:23,1391,0,0,0,0,0,0
2020-02-23 11:13:39,1391,0,0,0,0,0,0
2020-02-23 11:13:55,1391,0,0,0,0,0,0
2020-02-23 11:14:11,1391,0,0,0,0,0,0
2020-02-23 11:14:27,1391,0,0,0,0,0,0
2020-02-23 11:14:43,1391,0,0,0,0,0,0
2020-02-23 11:14:59,1391,0,0,0,0,0,0
2020-02-23 11:15:15,1391,0,0,0,0,0,0
2020-02-23 11:15:31,1391,0,0,0,0,0,0
2020-02-23 11:15:47,1391,0,0,0,0,0,0
2020-02-23 11:16:03,1391,0,0,0,0,0,0
2020-02-23 11:16:19,1391,0,0,0,0,0,0
2020-02-23 11:16:35,1391,0,0,0,0,0,0
2020-02-23 11:16:51,1391,0,0,0,0,0,0
2020-02-23 11:17:07,1391,0,0,0,0,0,0
2020-02-23 11:17:23,1391,0,0,0,0,0,0
2020-02-23 11:17:39,1391,0,0,0,0,0,0
2020-02-23 11:17:55,1391,0,0,0,0,0,0
2020-02-23 11:18:11,1391,0,0,0,0,0,0
2020-02-23 11:18:27,1391,0,0,0,0,0,0
2020-02-23 11:18:43,1391,0,0,0,0,0,0
2020-02-23 11:19:01,1391,0,0,0,0,0,0
2020-02-23 11:19:18,1391,0,0,0,0,0,0
2020-02-23 11:19:36,1391,0,0,0,0,0,0
2020-02-23 11:19:53,1391,0,0,0,0,0,0
2020-02-23 11:20:11,1391,0,0,0,0,0,0
2020-02-23 11:20:28,1391,0,0,0,0,0,0
2020-02-23 11:20:46,1391,0,0,0,0,0,0
2020-02-23 11:21:03,1391,0,0,0,0,0,0
2020-02-23 11:21:21,1391,0,0,0,0,0,0
2020-02-23 11:21:38,1391,0,0,0,0,0,0
2020-02-23 11:21:56,1391,0,0,0,0,0,0
2020-02-23 11:22:13,1391,0,0,0,0,0,0
2020-02-23 11:22:31,1391,0,0,0,0,0,0
2020-02-23 11:22:48,1391,0,0,0,0,0,0
2020-02-23 11:23:06,1391,0,0,0,0,0,0
2020-02-23 11:23:23,1391,0,0,0,0,0,0
2020-02-23 11:23:41,1391,0,0,0,0,0,0
2020-02-23 11:23:58,1391,0,0,0,0,0,0
2020-02-23 11:24:16,1391,0,0,0,0,0,0
2020-02-23 11:24:33,1391,0,0,0,0,0,0
2020-02-23 11:24:51,1391,0,0,0,0,0,0
2020-02-23 11:25:08,1391,0,0,0,0,0,0
2020-02-23 11:25:26,1391,0,0,0,0,0,0
2020-02-23 11:25:43,1391,0,0,0,0,0,0
2020-02-23 11:26:01,1391,0,0,0,0,0,0
2020-02-23 11:26:18,1391,0,0,0,0,0,0
2020-02-23 11:26:36,1391,0,0,0,0,0,0
2020-02-23 11:26:53,1391,0,0,0,0,0,0
2020-02-23 11:27:11,1391,0,0,0,0,0,0
2020-02-23 11:27:28,1391,0,0,0,0,0,0
2020-02-23 11:27:46,1391,0,0,0,0,0,0
2020-02-23 11:28:03,1391,0,0,0,0,0,0
2020-02-23 11:28:21,1391,0,0,0,0,0,0
2020-02-23 11:28:36,1391,0,0,0,0,0,0
2020-02-23 11:28:51,1391,0,0,0,0,0,0
2020-02-23 11:29:06,1391,0,0,0,0,0,0
2020-02-23 11:29:22,1391,0,0,0,0,0,0
2020-02-23 11:29:37,1391,0,0,0,0,0,0
2020-02-23 11:29:52,1391,0,0,0,0,0,0
2020-02-23 11:30:08,1391,0,0,0,0,0,0
2020-02-23 11:30:23,1391,0,0,0,0,0,0
2020-02-23 11:30:38,1391,0,0,0,0,0,0
2020-02-23 11:30:53,1391,0,0,0,0,0,0
2020-02-23 11:31:09,1391,0,0,0,0,0,0
2020-02-23 11:31:24,1391,0,0,0,0,0,0
2020-02-23 11:31:39,1391,0,0,0,0,0,0
2020-02-23 11:31:55,1391,0,0,0,0,0,0
2020-02-23 11:32:10,1391,0,0,0,0,0,0
2020-02-23 11:32:25,1391,0,0,0,0,0,0
2020-02-23 11:32:40,1391,0,0,0,0,0,0
2020-02-23 11:32:56,1391,0,0,0,0,0,0
2020-02-23 11:33:11,1391,0,0,0,0,0,0
2020-02-23 11:33:26,1391,0,0,0,0,0,0
2020-02-23 11:33:42,1391,0,0,0,0,0,0
2020-02-23 11:33:57,1391,0,0,0,0,0,0
2020-02-23 11:34:12,1391,0,0,0,0,0,0
2020-02-23 11:34:27,1391,0,0,0,0,0,0
2020-02-23 11:34:43,1391,0,0,0,0,0,0
2020-02-23 11:34:58,1391,0,0,0,0,0,0
2020-02-23 11:35:13,1391,0,0,0,0,0,0
2020-02-23 11:35:29,1391,0,0,0,0,0,0
2020-02-23 11:35:44,1391,0,0,0,0,0,0
2020-02-23 11:35:59,1391,0,0,0,0,0,0
2020-02-23 11:36:14,1391,0,0,0,0,0,0
2020-02-23 11:36:30,1391,0,0,0,0,0,0
2020-02-23 11:36:45,1391,0,0,0,0,0,0
2020-02-23 11:37:00,1391,0,0,0,0,0,0
2020-02-23 11:37:16,1391,0,0,0,0,0,0
2020-02-23 11:37:31,1391,0,0,0,0,0,0
2020-02-23 11:37:46,1391,0,0,0,0,0,0
2020-02-23 11:38:01,1391,0,0,0,0,0,0
2020-02-23 11:38:17,1391,0,0,0,0,0,0
2020-02-23 11:38:32,1391,0,0,0,0,0,0
2020-02-23 11:38:47,1391,0,0,0,0,0,0
2020-02-23 11:39:03,1391,0,0,0,0,0,0
2020-02-23 11:39:18,1391,0,0,0,0,0,0
2020-02-23 11:39:33,1391,0,0,0,0,0,0
2020-02-23 11:39:48,1391,0,0,0,0,0,0
